data_year,gp_code,gp_name,gp_score,institution_id,institution_acr,author_name,phd_year,regime_trabalho,carga_horaria,lattes_cv_link,author_id,productivity_grant,productivity_grant_type,phd_institution_id,phd_institution_name,phd_gp_code,phd_supervisor_id,phd_supervisor_name
2022,32001010004P6,CC,7,I110200422,UFMG,ADRIANO ALONSO VELOSO,2009,Integral,40,http://lattes.cnpq.br/9973021912226739,A5086714399,1.0,PQ2,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5063198522,Wagner Meira Jr
2022,31005012004P9,I,7,I2699952,PUC-RIO,WALDEMAR CELES FILHO,1995,Integral,40,http://lattes.cnpq.br/6533801740375459,A5056840424,1.0,PQ2,I2699952,Departamento de Informática,31005012004P9,A5026106169,Marcelo Gattass
2022,31005012004P9,I,7,I2699952,PUC-RIO,THIBAUT VICTOR GASTON VIDAL,2012,Integral,40,http://lattes.cnpq.br/1821402316308818,A5009386864,0.0,,I45683168,Université de Montreal,,A5034438662,Michel Gendreau
2022,31005012004P9,I,7,I2699952,PUC-RIO,SIMONE DINIZ JUNQUEIRA BARBOSA,1999,Integral,40,http://lattes.cnpq.br/9222024053983021,A5027812149,1.0,PQ1D,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5034425412,Clarisse Sieckenius de Souza
2022,31005012004P9,I,7,I2699952,PUC-RIO,SERGIO LIFSCHITZ,1994,Integral,40,http://lattes.cnpq.br/8164403687403639,A5085416987,1.0,DT2,I12356871,Ecole Nationale Superieure des Telecommunications,,A5075614234,Jean-Pierre Cheiney
2022,31005012004P9,I,7,I2699952,PUC-RIO,SERGIO COLCHER,1999,Integral,40,http://lattes.cnpq.br/1104157433492666,A5047247399,0.0,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5053721697,Luiz Fernando Gomes Soares
2022,31005012004P9,I,7,I2699952,PUC-RIO,ROBERTO IERUSALIMSCHY,1990,Integral,40,http://lattes.cnpq.br/0427692772445368,A5059175907,1.0,DT2,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5021306015,Carlos José Pereira de Lucena
2022,31005012004P9,I,7,I2699952,PUC-RIO,MARKUS ENDLER,1992,Integral,40,http://lattes.cnpq.br/6505039023842313,A5065765043,1.0,DT2,I4577782,Technische Universitat Berlim,,A5076957299,Stefan Jaehnichen
2022,31005012004P9,I,7,I2699952,PUC-RIO,MARCUS VINICIUS SOLEDADE POGGI DE ARAGAO,1993,Dedicação Exclusiva,40,http://lattes.cnpq.br/0833253899619895,A5071791136,1.0,PQ1D,I45683168,Ecole Polytechnique de Montreal,,A5048080334,Brigitte Jaumard
2022,31005012004P9,I,7,I2699952,PUC-RIO,MARCOS KALINOWSKI,2011,Integral,40,http://lattes.cnpq.br/1095304607841635,A5062526200,1.0,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5042909836,Guilherme Horta Travassos
2022,31005012004P9,I,7,I2699952,PUC-RIO,MARCO SERPA MOLINARO,2013,Integral,40,http://lattes.cnpq.br/1656881663114095,A5091196390,1.0,PQ2,I74973139,Carnegie Mellon University,,A5014470090,Gerard Cornuejols
2022,31005012004P9,I,7,I2699952,PUC-RIO,MARCO ANTONIO CASANOVA,1979,Dedicação Exclusiva,40,http://lattes.cnpq.br/0400232298849115,A5077506036,1.0,PQ1B,I136199984,Harvard University,,A5057133004,Philip Bernstein
2022,31005012004P9,I,7,I2699952,PUC-RIO,MARCELO GATTASS,1982,Integral,40,http://lattes.cnpq.br/7454736736043931,A5026106169,1.0,PQSR,I205783295,Cornell University,,A5063215005,JOHN F ABEL
2022,31005012004P9,I,7,I2699952,PUC-RIO,JULIANA ALVES PEREIRA,2018,Integral,40,http://lattes.cnpq.br/3894389473532167,A5051931293,0.0,,I95793202,Otto-von-Guericke-Universität Magdeburg,,A5042946019,Gunter Saake
2022,31005012004P9,I,7,I2699952,PUC-RIO,HELIO CORTES VIEIRA LOPES,1996,Integral,40,http://lattes.cnpq.br/9199970180870105,A5000881869,1.0,PQ1D,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012003P2,A5089819611,PROF. DR. GEOVAN TAVARES DOS SANTOS
2022,31005012004P9,I,7,I2699952,PUC-RIO,EDWARD HERMANN HAEUSLER,1990,Integral,40,http://lattes.cnpq.br/6075905438020841,A5091129860,0.0,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5033048195,Tarcísio Haroldo Cavalcanti Pequeno
2022,31005012004P9,I,7,I2699952,PUC-RIO,EDUARDO SANY LABER,2000,Integral,40,http://lattes.cnpq.br/6039007393332552,A5073527139,1.0,PQ1D,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5084466158,Ruy Luiz Milidiu
2022,31005012004P9,I,7,I2699952,PUC-RIO,CARLOS JOSE PEREIRA DE LUCENA,1993,Integral,40,http://lattes.cnpq.br/2491891766759477,A5021306015,1.0,PQ1A,I161318765,University Of California At Los Angeles,,A5078014737,Prof Gerald Estrin
2022,31005012004P9,I,7,I2699952,PUC-RIO,BRUNO FEIJO,1988,Integral,40,http://lattes.cnpq.br/8249534204731109,A5031607530,0.0,,I124357947,University of London,,A5049838912,Patrick J Dowling
2022,31005012004P9,I,7,I2699952,PUC-RIO,ALESSANDRO FABRICIO GARCIA,2015,Dedicação Exclusiva,40,http://lattes.cnpq.br/0807511237795775,A5007792821,1.0,PQ1B,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5021306015,Carlos José Pereira de Lucena
2022,31005012004P9,I,7,I2699952,PUC-RIO,ALBERTO BARBOSA RAPOSO,2000,Integral,40,http://lattes.cnpq.br/4394162331037750,A5044305127,1.0,DT1D,I181391015,Universidade Estadual de Campinas,33003017021P3,A5017545762,Léo Pini Magalhães
2022,31001017004P3,ESC,7,I122140584,UFRJ,VALMIR CARNEIRO BARBOSA,1986,Integral,40,http://lattes.cnpq.br/4602221579308599,A5080706511,1.0,PQ1A,I161318765,"University of California, Los Angeles",,A5031972040,Eli Gafni
2022,31001017004P3,ESC,7,I122140584,UFRJ,TOACY CAVALCANTE DE OLIVEIRA,2001,Integral,40,http://lattes.cnpq.br/5171924915397166,A5049248004,0.0,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5021306015,Carlos Jesé Pereira de Lucena
2022,31001017004P3,ESC,7,I122140584,UFRJ,SULAMITA KLEIN,2012,Integral,40,http://lattes.cnpq.br/5370222318394867,A5064303324,1.0,PQ1B,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5004984970,Jayme Luiz Szwarcfiter
2022,31001017004P3,ESC,7,I122140584,UFRJ,RUBEM PINTO MONDAINI,1984,Integral,40,http://lattes.cnpq.br/9046854525436944,A5064696159,0.0,,I4210125245,Centro Brasileiro de Pesquisas Físicas,,A5064696159,Auto-orientação
2022,31001017004P3,ESC,7,I122140584,UFRJ,ROSA MARIA MERI LEAO,1994,Integral,40,http://lattes.cnpq.br/3553487130003978,A5014243558,0.0,,I134560555,Université Toulouse III Paul Sabatier,,,Guy Juanolle
2022,31001017004P3,ESC,7,I122140584,UFRJ,RICARDO CORDEIRO DE FARIAS,2013,Integral,40,http://lattes.cnpq.br/9063837162469343,A5033746194,0.0,,I4864440,State University Of New York At Stony Brook,,A5015247956,Joseph S B. Mitchell
2022,31001017004P3,ESC,7,I122140584,UFRJ,PRISCILA MACHADO VIEIRA LIMA,2000,Integral,20,http://lattes.cnpq.br/2704717555047499,A5058318838,0.0,,I47508984,Imperial College London,,,Keith Louis Clark
2022,31001017004P3,ESC,7,I122140584,UFRJ,MARTA LIMA DE QUEIROS MATTOSO,1993,Dedicação Exclusiva,40,http://lattes.cnpq.br/1420784392366957,A5039896734,1.0,PQ1B,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5067031228,Jano Moreira de Souza
2022,31001017004P3,ESC,7,I122140584,UFRJ,MARCIA ROSANA CERIOLI,1999,Integral,30,http://lattes.cnpq.br/0211300683784278,A5035781389,0.0,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5004984970,Jayme Luiz Szwarcfiter
2022,31001017004P3,ESC,7,I122140584,UFRJ,MARCIA HELENA COSTA FAMPA,1996,Integral,40,http://lattes.cnpq.br/0523104569378276,A5026754999,1.0,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5084954136,Clóvis C Gonzaga
2022,31001017004P3,ESC,7,I122140584,UFRJ,LUIS FELIPE MAGALHAES DE MORAES,2012,Integral,40,http://lattes.cnpq.br/3300753172279436,A5056015440,0.0,,I161318765,University of California at Los Angeles,,A5074882369,Izhak Rubin
2022,31001017004P3,ESC,7,I122140584,UFRJ,LUIDI GELABERT SIMONETTI,2008,Dedicação Exclusiva,40,http://lattes.cnpq.br/9521646119786469,A5091887801,1.0,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5036477944,Nelson maculan filho
2022,31001017004P3,ESC,7,I122140584,UFRJ,LAURA SILVIA BAHIENSE DA SILVA LEITE,2000,Integral,20,http://lattes.cnpq.br/2291334095539768,A5001777222,1.0,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5036477944 e A5076877502,Nelson Maculan Filho e Francisco Barahona
2022,31001017004P3,ESC,7,I122140584,UFRJ,JOSE FERREIRA DE REZENDE,1996,Integral,38,http://lattes.cnpq.br/8588117212005149,A5082156730,1.0,PQ1D,I39804081,Universite Pierre et Marie Curie,,A5063969782,Serge Fdida
2022,31001017004P3,ESC,7,I122140584,UFRJ,JANO MOREIRA DE SOUZA,1986,Integral,40,http://lattes.cnpq.br/8130520066599912,A5067031228,0.0,,I1118541,University of East Anglia,,A5034639729,Peter Stocker
2022,31001017004P3,ESC,7,I122140584,UFRJ,HENRIQUE LUIZ CUKIERMAN,2001,Integral,30,http://lattes.cnpq.br/5815607228657970,A5079462879,0.0,,I122140584,Universidade Federal do Rio de Janeiro,,A5021340723,IVAN DA COSTA MARQUES
2022,31001017004P3,ESC,7,I122140584,UFRJ,GUILHERME HORTA TRAVASSOS,1994,Integral,40,http://lattes.cnpq.br/7541486051032916,A5042909836,1.0,PQ1C,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5073326719,ANA REGINA CAVALCANTI DA ROCHA
2022,31001017004P3,ESC,7,I122140584,UFRJ,GERSON ZAVERUCHA,1990,Integral,40,http://lattes.cnpq.br/5117568495536090,A5012291023,1.0,PQ1D,I47508984,Imperial College Of Science Technology And Medicine,,A5060284292,DOV M. GABBAY
2022,31001017004P3,ESC,7,I122140584,UFRJ,GERALDO ZIMBRAO DA SILVA,1999,Integral,40,http://lattes.cnpq.br/3937502490683382,A5065879917,0.0,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5067031228,Jano Moreira de Souza
2022,31001017004P3,ESC,7,I122140584,UFRJ,GERALDO BONORINO XEXEO,1994,Integral,40,http://lattes.cnpq.br/4783565791787812,A5074689274,0.0,,I122140584,Instituto Alberto Luiz Coimbra de Pós Graduação e Pesquisa de Engenharia,31001017004P3,A5067031228,Jano Moreira de Souza
2022,31001017004P3,ESC,7,I122140584,UFRJ,FRANKLIN DE LIMA MARQUEZINO,2010,Dedicação Exclusiva,40,http://lattes.cnpq.br/5727472788265998,A5066767589,0.0,,I4210142352,Laboratório Nacional de Computação Cientí­fica,31036015001P1,A5008778719,Renato Portugal
2022,31001017004P3,ESC,7,I122140584,UFRJ,FABIO HAPP BOTLER,2016,Dedicação Exclusiva,40,http://lattes.cnpq.br/8154171198308578,A5022434209,1.0,PQ2,I17974374,Universidade de São Paulo,,A5054139790,Yoshiko Wakabayashi
2022,31001017004P3,ESC,7,I122140584,UFRJ,EDMUNDO ALBUQUERQUE DE SOUZA E SILVA,2018,Integral,40,http://lattes.cnpq.br/9358511568098561,A5090397663,1.0,PQ1A,I161318765,University Of California Los Angeles,,A5045429866,RICHARD R. MUNTZ
2022,31001017004P3,ESC,7,I122140584,UFRJ,DIEGO LEONEL CADETTE DUTRA,2015,Integral,40,http://lattes.cnpq.br/7816511618426042,A5082406914,0.0,,I122140584,Universidade Federal do Rio de Janeiro,,A5022962043,Claudio Luis de Amorim
2022,31001017004P3,ESC,7,I122140584,UFRJ,DANIEL RATTON FIGUEIREDO,2005,Integral,40,http://lattes.cnpq.br/3621433615334969,A5082628103,1.0,PQ2,I24603500,"University of Massachussets, Amherst",,A5036683370,Don Towsley
2022,31001017004P3,ESC,7,I122140584,UFRJ,CLAUDIO MICELI DE FARIAS,2014,Integral,20,http://lattes.cnpq.br/6243465206463403,A5084620248,0.0,,I122140584,Universidade Federal do Rio de Janeiro,,A5037949018,Luci Pirmez
2022,31001017004P3,ESC,7,I122140584,UFRJ,CLAUDIO LUIS DE AMORIM,1984,Integral,40,http://lattes.cnpq.br/9770406908381251,A5022962043,0.0,,I45129253,Imperial College Of Science And Technology,,A5065775873,David Howarth
2022,31001017004P3,ESC,7,I122140584,UFRJ,CLAUDIO ESPERANCA,1995,Integral,30,http://lattes.cnpq.br/9237788190989316,A5067239900,0.0,,I1317227900,University System of Maryland,,A5087437068,HANAN SAMET
2022,31001017004P3,ESC,7,I122140584,UFRJ,CLAUDIA MARIA LIMA WERNER,2016,Integral,40,http://lattes.cnpq.br/9719247117370600,A5015068551,1.0,PQ1D,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5067031228,JANO MOREIRA DE SOUZA
2022,31001017004P3,ESC,7,I122140584,UFRJ,CELINA MIRAGLIA HERRERA DE FIGUEIREDO,1991,Integral,40,http://lattes.cnpq.br/3957046121364560,A5032868379,1.0,PQ1A,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5004984970,JAYME LUIZ SZWARCFITER
2022,31001017004P3,ESC,7,I122140584,UFRJ,CARLOS EDUARDO PEDREIRA,1987,Dedicação Exclusiva,40,http://lattes.cnpq.br/2718664296804955,A5029900948,1.0,PQ1B,I47508984,"Imperial College of Science, Technology and Medicine - Univ. de Londres",,A5031053402,RICHARD BERNARD VINTER
2022,31001017004P3,ESC,7,I122140584,UFRJ,ALEXANDRE DE ASSIS BENTO LIMA,2004,Integral,40,http://lattes.cnpq.br/6383271274098914,A5058137654,0.0,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5077131228,Marta Lima de Queirós Mattoso
2022,31001017004P3,ESC,7,I122140584,UFRJ,ABILIO PEREIRA DE LUCENA FILHO,1986,Integral,40,http://lattes.cnpq.br/0907883161698484,A5013552701,1.0,PQ2,I47508984,Imperial Colege Of Science Technology And Medicine,,A5072439243,Nicos Christofides
2022,25001019004P6,CC,7,I25112270,UFPE,VINICIUS CARDOSO GARCIA,2015,Dedicação Exclusiva,20,http://lattes.cnpq.br/6613487636748832,A5006873642,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5003805293,Silvio Romero de Lemos Meira
2022,25001019004P6,CC,7,I25112270,UFPE,VERONICA TEICHRIEB,2004,Dedicação Exclusiva,40,http://lattes.cnpq.br/3355338790654065,A5004401466,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5026724035,Judith Kelner
2022,25001019004P6,CC,7,I25112270,UFPE,VALERIA CESARIO TIMES,1999,Dedicação Exclusiva,30,http://lattes.cnpq.br/5134289687536724,A5012491524,0.0,,I130828816,School Of Computer Studies University Of Leeds,,A5050948349,Stuart A Roberts
2022,25001019004P6,CC,7,I25112270,UFPE,TSANG ING REN,2000,Dedicação Exclusiva,30,http://lattes.cnpq.br/3084134533707587,A5022457755,1.0,PQ2,I149213910,Universitaire Instelling Antwerpen,,A5060063845,Dirk Van Dyck
2022,25001019004P6,CC,7,I25112270,UFPE,TERESA BERNARDA LUDERMIR,1990,Dedicação Exclusiva,30,http://lattes.cnpq.br/6321179168854922,A5025550530,1.0,PQ1A,I47508984,"Imperial College of Science, Technology and Medicine",,A5066352404,Igor Aleksander
2022,25001019004P6,CC,7,I25112270,UFPE,SIMONE CRISTIANE DOS SANTOS LIMA,2002,Dedicação Exclusiva,20,http://lattes.cnpq.br/3675858428545219,A5076845256,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5003805293,Silvio Romero de Lemos Meira
2022,25001019004P6,CC,7,I25112270,UFPE,SILVIO ROMERO DE LEMOS MEIRA,2018,Dedicação Exclusiva,10,http://lattes.cnpq.br/4973731190814126,A5003805293,0.0,,I20581793,University of Kent,,A5067120039,David Turner
2022,25001019004P6,CC,7,I25112270,UFPE,SILVIO DE BARROS MELO,1998,Dedicação Exclusiva,40,http://lattes.cnpq.br/3847692220708299,A5071318718,0.0,,I138006243,Arizona State University,,A5022554613,Alyn P Rockwood
2022,25001019004P6,CC,7,I25112270,UFPE,SERGIO CASTELO BRANCO SOARES,2004,Dedicação Exclusiva,20,http://lattes.cnpq.br/6456667887502521,A5029015672,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5073460644,Paulo Henrique Monteiro Borba
2022,25001019004P6,CC,7,I25112270,UFPE,RUY JOSE GUERRA BARRETTO DE QUEIROZ,2012,Dedicação Exclusiva,30,http://lattes.cnpq.br/1825502153580661,A5084128763,0.0,,I47508984,"Imperial College of Science, Technology and Medicine",,A5025139066,Thomas Stewart Edward Maibaum
2022,25001019004P6,CC,7,I25112270,UFPE,ROBERTO SOUTO MAIOR DE BARROS,1994,Dedicação Exclusiva,40,http://lattes.cnpq.br/2153962690732683,A5025683089,1.0,PQ2,I7882870,The University of Glasgow,,A5014790209,Ray Welland
2022,25001019004P6,CC,7,I25112270,UFPE,RICARDO MASSA FERREIRA LIMA,2000,Dedicação Exclusiva,30,http://lattes.cnpq.br/0033981436042117,A5030092387,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5042210961,Rafael Dueire Lins
2022,25001019004P6,CC,7,I25112270,UFPE,RICARDO MARTINS DE ABREU SILVA,2003,Dedicação Exclusiva,30,http://lattes.cnpq.br/6234141909588262,A5043194913,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5085225721,Geber Lisboa Ramalho
2022,25001019004P6,CC,7,I25112270,UFPE,RICARDO BASTOS CAVALCANTE PRUDENCIO,2014,Dedicação Exclusiva,30,http://lattes.cnpq.br/2984888073123287,A5083998049,1.0,PQ1D,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,RENATO MARIZ DE MORAES,2005,Dedicação Exclusiva,40,http://lattes.cnpq.br/7284320756124645,A5042588839,0.0,,I185103710,"University of California, Santa Cruz, EUA",,A5065935907,"J. J. Garcia-Luna-Aceves, Hamid R. Sadjadpour"
2022,25001019004P6,CC,7,I25112270,UFPE,RENATA MARIA CARDOSO RODRIGUES DE SOUZA,2003,Dedicação Exclusiva,30,http://lattes.cnpq.br/9289080285504453,A5056928312,1.0,PQ1D,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5089260466,Francisco de Assis Tenório de Carvalho
2022,25001019004P6,CC,7,I25112270,UFPE,RAFAEL DUEIRE LINS,2012,Dedicação Exclusiva,15,http://lattes.cnpq.br/7601016626256808,A5042210961,1.0,PQ1D,I20581793,University of Kent,,A5011220438,Simon John Thompson
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO SALGADO GOMES DE MATTOS NETO,2012,Dedicação Exclusiva,30,http://lattes.cnpq.br/4610098557429398,A5028640369,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5054753630,George Darmiton da Cunha Cavalcanti
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO ROMERO MARTINS MACIEL,1999,Dedicação Exclusiva,20,http://lattes.cnpq.br/8382158780043575,A5054133174,1.0,PQ1A,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5059245199,Edna Barros Silva
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO ROBERTO FREIRE CUNHA,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/2026295360734357,A5021910438,1.0,PQSR,I151746483,University of Waterloo,,A5025139066,Thomas Maibaum
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO JORGE LEITAO ADEODATO,1997,Dedicação Exclusiva,30,http://lattes.cnpq.br/3524590211304012,A5049204941,0.0,,I183935753,King's College London,,A5073528806,John G. Taylor
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO HENRIQUE MONTEIRO BORBA,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/9395715443254344,A5073460644,1.0,PQ1C,I40120149,University of Oxford,,A5035441574,Joseph Goguen
2022,25001019004P6,CC,7,I25112270,UFPE,PATRICIA CABRAL DE AZEVEDO RESTELLI TEDESCO,2001,Dedicação Exclusiva,20,http://lattes.cnpq.br/7465148175791735,A5041036885,0.0,,I130828816,University Of Leeds Computer Based Learning Unit,,A5084126959,John Arthur Self
2022,25001019004P6,CC,7,I25112270,UFPE,ODILON MAROJA DA COSTA PEREIRA FILHO,1997,Dedicação Exclusiva,40,http://lattes.cnpq.br/8836256533308837,A5073107349,0.0,,I70983195,Syracuse University,,A5073263670,Tapan Kumar Sarkar
2022,25001019004P6,CC,7,I25112270,UFPE,NIVAN ROBERTO FERREIRA JUNIOR,2015,Dedicação Exclusiva,20,http://lattes.cnpq.br/1386731424473050,A5065868869,0.0,,I57206974,New York University Polytechnic School of Engineering,,A5003584200,Claudio T Silva
2022,25001019004P6,CC,7,I25112270,UFPE,NELSON SOUTO ROSA,2001,Dedicação Exclusiva,30,http://lattes.cnpq.br/4220236737158909,A5015736964,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5021910438,Paulo Roberto Freire Cunha
2022,25001019004P6,CC,7,I25112270,UFPE,MARCELO BEZERRA D AMORIM,2007,Dedicação Exclusiva,40,http://lattes.cnpq.br/3762670242328435,A5020353093,1.0,PQ2,I157725225,University of Illinois at Urbana-Champaign,,A5081289583,Darko Marinov
2022,25001019004P6,CC,7,I25112270,UFPE,LUCIANO DE ANDRADE BARBOSA,2009,Dedicação Exclusiva,30,http://lattes.cnpq.br/7113249247656195,A5000683692,0.0,,I223532165,University of Utah,,A5006773757,Juliana Freire
2022,25001019004P6,CC,7,I25112270,UFPE,LEOPOLDO MOTTA TEIXEIRA,2014,Dedicação Exclusiva,20,http://lattes.cnpq.br/2117651910340729,A5061752509,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5073460644,Paulo Henrique Monteiro Borba
2022,25001019004P6,CC,7,I25112270,UFPE,LEANDRO MACIEL ALMEIDA,2011,Dedicação Exclusiva,40,http://lattes.cnpq.br/8513145553846486,A5022386286,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,KIEV SANTOS DA GAMA,2011,Dedicação Exclusiva,20,http://lattes.cnpq.br/6185519785664724,A5006653128,1.0,PQ2,I177483745,Universite Joseph Fourier,,A5083173141,Didier Donsez
2022,25001019004P6,CC,7,I25112270,UFPE,KELVIN LOPES DIAS,2004,Dedicação Exclusiva,20,http://lattes.cnpq.br/8664169441117482,A5021505451,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5014967408,Djamel Fawzi Hadj Sadok
2022,25001019004P6,CC,7,I25112270,UFPE,JULIANO MANABU IYODA,2007,Dedicação Exclusiva,30,http://lattes.cnpq.br/0005349558315095,A5042005232,0.0,,I241749,University of Cambridge,,,Michael John Caldwell Gordon
2022,25001019004P6,CC,7,I25112270,UFPE,JUDITH KELNER,1993,Dedicação Exclusiva,40,http://lattes.cnpq.br/7532050172035129,A5026724035,1.0,PQ1D,I20581793,University of Kent,,A5050239324,John D. Bovey
2022,25001019004P6,CC,7,I25112270,UFPE,JOSE AUGUSTO SURUAGY MONTEIRO,2017,Dedicação Exclusiva,20,http://lattes.cnpq.br/2887736963561252,A5079875528,0.0,,I161318765,University Of California Los Angeles,,A5059529956,Mario Gerla
2022,25001019004P6,CC,7,I25112270,UFPE,JAELSON FREIRE BRELAZ DE CASTRO,1991,Dedicação Exclusiva,30,http://lattes.cnpq.br/0698164500481055,A5088208092,1.0,PQ2,I47508984,Imperial College Of Science Technology And Medicine,,A5046484952,Jeff Kramer
2022,25001019004P6,CC,7,I25112270,UFPE,HERMANO PERRELLI DE MOURA,1993,Dedicação Exclusiva,20,http://lattes.cnpq.br/9906166020816798,A5022901220,0.0,,I7882870,University of Glasgow,,A5072110050,David A Watt
2022,25001019004P6,CC,7,I25112270,UFPE,HANSENCLEVER DE FRANCA BASSANI,2014,Dedicação Exclusiva,20,http://lattes.cnpq.br/1931667959910637,A5064136920,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5090740684,Aluizio Fausto Ribeiro Araújo
2022,25001019004P6,CC,7,I25112270,UFPE,GUSTAVO HENRIQUE PORTO DE CARVALHO,2016,Dedicação Exclusiva,40,http://lattes.cnpq.br/9603136866152813,A5070089969,0.0,,I25112270,Universidade Federal de Pernambuco,,A5041930802,Augusto Cezar Alves Sampaio
2022,25001019004P6,CC,7,I25112270,UFPE,GIORDANO RIBEIRO EULALIO CABRAL,2008,Dedicação Exclusiva,20,http://lattes.cnpq.br/6045470959652684,A5021048068,0.0,,I4210159731,Laboratoire D'Informatique de Paris 6,,A5053890837 A5080115882,"Jean-Pierre Briot, François Pachet"
2022,25001019004P6,CC,7,I25112270,UFPE,GERMANO CRISPIM VASCONCELOS,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/5943634209341438,A5083952644,0.0,,I20581793,University of Kent,,A5047840462,Michael Christopher Fairhurst
2022,25001019004P6,CC,7,I25112270,UFPE,GEORGE DARMITON DA CUNHA CAVALCANTI,2005,Dedicação Exclusiva,30,http://lattes.cnpq.br/8577312109146354,A5054753630,1.0,PQ1D,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5048207657,Edson Costa de Barros Carvalho Filho
2022,25001019004P6,CC,7,I25112270,UFPE,GEBER LISBOA RAMALHO,1997,Dedicação Exclusiva,20,http://lattes.cnpq.br/9783292465422902,A5085225721,0.0,,I39804081,Universite Pierre et Marie Curie (Paris VI),,A5052738299,Jean-Gabriel Ganascia
2022,25001019004P6,CC,7,I25112270,UFPE,FREDERICO LUIZ GONCALVES DE FREITAS,2002,Dedicação Exclusiva,30,http://lattes.cnpq.br/6195215666638965,A5052665135,1.0,PQ2,I4104125,Universidade Federal de Santa Catarina,41001010005P1,A5091772753,Guilherme Bittencourt
2022,25001019004P6,CC,7,I25112270,UFPE,FRANCISCO DE ASSIS TENORIO DE CARVALHO,1992,Dedicação Exclusiva,30,http://lattes.cnpq.br/3909162572623711,A5079004987,1.0,PQ1A,I56435720,Université Paris-Dauphine - Paris IX,,A5059225875,EDWIN DIDAY
2022,25001019004P6,CC,7,I25112270,UFPE,FLAVIA DE ALMEIDA BARROS,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/5390541720896559,A5003582635,0.0,,I110002522,University of Essex,,A5037904300,Anne de Roeck
2022,25001019004P6,CC,7,I25112270,UFPE,FERNANDO MACIANO DE PAULA NETO,2018,Dedicação Exclusiva,20,http://lattes.cnpq.br/9643216021359436,A5086585741,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,FERNANDO JOSE CASTOR DE LIMA FILHO,2006,Dedicação Exclusiva,20,http://lattes.cnpq.br/7310046838140771,A5062400717,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017005P8,A5040866580,Cecília Mary Fischer Rubira
